name,filename,fit,color,washing,damage,price,link
블랙 데님 팬츠_스트레이트핏 (322821LP25),Musinsa_Jeans_1491.jpg,regular,DeepTone,one,nondamage,"49,900",https://www.musinsa.com/app/goods/2690101
크롭와이드 데님_TJC727J RE MIWTJC84QJ,Musinsa_Jeans_1492.jpg,regular,LightTone,one,nondamage,"49,900",https://www.musinsa.com/app/goods/2689426
와이드 린넨라이크 데님 팬츠 BLEACHED BLUE,Musinsa_Jeans_1493.jpg,wide,LightTone,one,nondamage,"56,000",https://www.musinsa.com/app/goods/2689422
와이드 린넨라이크 데님 팬츠 MIDDLE BLUE,Musinsa_Jeans_1494.jpg,wide,DeepTone,one,nondamage,"56,000",https://www.musinsa.com/app/goods/2689421
세미와이드 생지 데님 팬츠 BLACK INDIGO,Musinsa_Jeans_1495.jpg,wide,DeepTone,one,nondamage,"69,000",https://www.musinsa.com/app/goods/2689416
테이퍼드 이지 라이크라 데님 팬츠 BLEACHED BLUE,Musinsa_Jeans_1496.jpg,regular,LightTone,one,nondamage,"59,000",https://www.musinsa.com/app/goods/2689415
테이퍼드 이지 라이크라 데님 팬츠 MIDDLE BLUE,Musinsa_Jeans_1497.jpg,regular,LightTone,one,nondamage,"59,000",https://www.musinsa.com/app/goods/2689414
테이퍼드 이지 라이크라 데님 팬츠 DEEP BLUE,Musinsa_Jeans_1498.jpg,regular,MiddleTone,etc,nondamage,"59,000",https://www.musinsa.com/app/goods/2689413
테이퍼드 이지 라이크라 데님 팬츠 BLACK,Musinsa_Jeans_1499.jpg,skinny,DeepTone,one,nondamage,"59,000",https://www.musinsa.com/app/goods/2689412
여성 이너밴딩 부츠컷 라이트톤 데님팬츠 _라이트블루,Musinsa_Jeans_1500.jpg,skinny,DeepTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2689405
여성 이너밴딩 부츠컷 블랙 데님팬츠 _블랙,Musinsa_Jeans_1501.jpg,butcut,DeepTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2689403
여성 이너밴딩 스트레이트핏 라이트톤 데님팬츠 _라이트블루,Musinsa_Jeans_1502.jpg,skinny,etc,brush,nondamage,"59,900",https://www.musinsa.com/app/goods/2689399
남성 이너밴딩 스트레이트핏 라이트톤 데님팬츠 _라이트블루,Musinsa_Jeans_1503.jpg,skinny,etc,brush,nondamage,"59,900",https://www.musinsa.com/app/goods/2689397
남성 이너밴딩 스트레이트핏 미들톤 데님팬츠 _블루,Musinsa_Jeans_1504.jpg,skinny,DeepTone,brush,nondamage,"59,900",https://www.musinsa.com/app/goods/2689395
남성 이너밴딩 테이퍼드핏 로우 데님팬츠 _로우,Musinsa_Jeans_1505.jpg,etc,DeepTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2689394
남성 이너밴딩 테이퍼드핏 라이트톤 데님팬츠 _라이트블루,Musinsa_Jeans_1506.jpg,skinny,DeepTone,brush,nondamage,"59,900",https://www.musinsa.com/app/goods/2689392
남성 이너밴딩 테이퍼드핏 미들톤 데님팬츠 _블루,Musinsa_Jeans_1507.jpg,skinny,DeepTone,brush,nondamage,"59,900",https://www.musinsa.com/app/goods/2689389
남성 이너밴딩 테이퍼드핏 블랙 데님팬츠 _블랙,Musinsa_Jeans_1508.jpg,regular,DeepTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2689388
[데일리지] 스키니 진_SPTJC49G01,Musinsa_Jeans_1509.jpg,skinny,MiddleTone,brush,nondamage,"39,900",https://www.musinsa.com/app/goods/2689025
[데일리지] 크롭 슬림 진 (-8cm)_SPTJC49G15,Musinsa_Jeans_1510.jpg,regular,etc,brush,nondamage,"39,900",https://www.musinsa.com/app/goods/2689023
Silver Tab 하이 웨이스트 테이퍼 진_A3699-0001,Musinsa_Jeans_1511.jpg,etc,DeepTone,one,nondamage,"99,000",https://www.musinsa.com/app/goods/2688823
Silver Tab 94 배기 카펜터 진_A3518-0004,Musinsa_Jeans_1512.jpg,etc,DeepTone,one,etc,"99,000",https://www.musinsa.com/app/goods/2688822
슬래쉬 스트레이트 데님 팬츠 [블랙],Musinsa_Jeans_1513.jpg,regular,DeepTone,one,damage,"47,900",https://www.musinsa.com/app/goods/2447799
슬래쉬 스트레이트 데님 팬츠 [워시드 블랙],Musinsa_Jeans_1514.jpg,etc,DeepTone,one,damage,"47,900",https://www.musinsa.com/app/goods/2447798
슬래쉬 스트레이트 데님 팬츠 [라이트 인디고],Musinsa_Jeans_1515.jpg,regular,LightTone,one,damage,"47,900",https://www.musinsa.com/app/goods/2447797
와이드 크랙워싱 데님팬츠 - 중청,Musinsa_Jeans_1516.jpg,wide,DeepTone,one,nondamage,"100,000",https://www.musinsa.com/app/goods/2688071
커브드 셋업 와이드 데님팬츠 - 블랙,Musinsa_Jeans_1517.jpg,wide,DeepTone,one,nondamage,"83,000",https://www.musinsa.com/app/goods/2688059
커브드 셋업 와이드 데님팬츠 - 데님,Musinsa_Jeans_1518.jpg,wide,DeepTone,one,nondamage,"83,000",https://www.musinsa.com/app/goods/2688058
002 Washed Denim Pants Washed Black,Musinsa_Jeans_1519.jpg,wide,DeepTone,one,nondamage,"98,000",https://www.musinsa.com/app/goods/2687718
002 Washed Denim Pants Light Blue,Musinsa_Jeans_1520.jpg,regular,LightTone,one,nondamage,"98,000",https://www.musinsa.com/app/goods/2687676
002 Back Slit Pin Denim Pants Blue,Musinsa_Jeans_1521.jpg,wide,etc,one,nondamage,"109,000",https://www.musinsa.com/app/goods/2687606
디스트로이드 와이드 진_SPTJC49G52,Musinsa_Jeans_1522.jpg,etc,DeepTone,one,etc,"39,900",https://www.musinsa.com/app/goods/2687495
[데일리지] 원턱 와이드 진_SPTJC38G51,Musinsa_Jeans_1523.jpg,wide,LightTone,one,nondamage,"39,900",https://www.musinsa.com/app/goods/2687494
[데일리지] 루즈핏 진_SPTJC49C53,Musinsa_Jeans_1524.jpg,regular,LightTone,one,nondamage,"39,900",https://www.musinsa.com/app/goods/2687488
루즈 스트레이트 미드 블루 데님 팬츠 (T32C6NEA07TMT21A9),Musinsa_Jeans_1525.jpg,etc,DeepTone,one,nondamage,"198,000",https://www.musinsa.com/app/goods/2686910
루즈 스트레이트 크롭 데님 팬츠 (T32C6NEA06TMT21AP),Musinsa_Jeans_1526.jpg,etc,DeepTone,one,nondamage,"198,000",https://www.musinsa.com/app/goods/2686907
릴렉스 밴딩 데님 팬츠 (T32C6NET03TMT21AB),Musinsa_Jeans_1527.jpg,regular,MiddleTone,one,nondamage,"218,000",https://www.musinsa.com/app/goods/2686902
스트레이트 단톤 리페어 데님 팬츠 (T12C6NPC040MT11A9),Musinsa_Jeans_1528.jpg,etc,etc,brush,nondamage,"219,000",https://www.musinsa.com/app/goods/2686898
단톤 브라이언 데님 팬츠 (T12C6NPC020MT11BO),Musinsa_Jeans_1529.jpg,etc,DeepTone,brush,nondamage,"199,000",https://www.musinsa.com/app/goods/2686897
테이퍼드 무어 인디고 데님 (T12C6NPC300MT11BQ),Musinsa_Jeans_1530.jpg,regular,DeepTone,one,nondamage,"219,000",https://www.musinsa.com/app/goods/2686895
스트레이트 단톤 주드 블루 블랙 데님 팬츠 (T12C6NPC010MT11BM),Musinsa_Jeans_1531.jpg,etc,DeepTone,brush,nondamage,"199,000",https://www.musinsa.com/app/goods/2686893
LM06 빈티지 블루 데님 - 블루,Musinsa_Jeans_1532.jpg,regular,LightTone,etc,damage,"54,500",https://www.musinsa.com/app/goods/2686691
289 Grey 13oz denim,Musinsa_Jeans_1533.jpg,etc,LightTone,brush,nondamage,"89,000",https://www.musinsa.com/app/goods/2686633
293 Wide 10oz denim,Musinsa_Jeans_1534.jpg,wide,etc,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2686630
여성 데일리 와이드 부츠컷 데님팬츠_273(10380-155-605-10),Musinsa_Jeans_1535.jpg,butcut,LightTone,one,nondamage,"69,800",https://www.musinsa.com/app/goods/2686218
여성 데일리 와이드 부츠컷 데님팬츠_247(10380-155-605-10),Musinsa_Jeans_1536.jpg,etc,etc,one,nondamage,"69,800",https://www.musinsa.com/app/goods/2686217
여성 데일리 배기 데님팬츠_056(10380-155-602-10),Musinsa_Jeans_1537.jpg,etc,DeepTone,brush,nondamage,"69,800",https://www.musinsa.com/app/goods/2686216
여성 데일리 배기 데님팬츠_244(10380-155-602-10),Musinsa_Jeans_1538.jpg,etc,MiddleTone,brush,nondamage,"69,800",https://www.musinsa.com/app/goods/2686215
여성 데일리 배기 데님팬츠_097(10380-155-602-10),Musinsa_Jeans_1539.jpg,regular,DeepTone,brush,nondamage,"69,800",https://www.musinsa.com/app/goods/2686214
남성 데일리 롱 와이드 데님팬츠_254(10380-055-605-10),Musinsa_Jeans_1540.jpg,etc,LightTone,one,nondamage,"69,800",https://www.musinsa.com/app/goods/2686213
남성 데일리 롱 와이드 데님팬츠_237(10380-055-605-10),Musinsa_Jeans_1541.jpg,regular,etc,one,nondamage,"69,800",https://www.musinsa.com/app/goods/2686212
Fitme 변형 배기 팬츠 (1color)_ RMTJC12G14,Musinsa_Jeans_1542.jpg,regular,LightTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2685797
Fitme 롱 스트레이트 데님 (1color)_RMTJC23G16,Musinsa_Jeans_1543.jpg,regular,LightTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2685794
Fitme 슬림 스트레이트 데님 (1color)_ RMTJC24G05,Musinsa_Jeans_1544.jpg,skinny,etc,brush,nondamage,"59,900",https://www.musinsa.com/app/goods/2685790
하이웨이스트 와이드 데님 (1color)_ RMTJC24S18,Musinsa_Jeans_1545.jpg,wide,LightTone,etc,nondamage,"59,900",https://www.musinsa.com/app/goods/2685789
Fitme 변형 부츠컷 데님(1color)_ RMTJC25G13,Musinsa_Jeans_1546.jpg,regular,etc,etc,nondamage,"59,900",https://www.musinsa.com/app/goods/2685787
Fitme린넨 와이드 데님 (3colors)_ RMTJC25G08,Musinsa_Jeans_1547.jpg,wide,LightTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2685783
롱 스트레이트 데님 (2colors)_ RMTJC37RT1,Musinsa_Jeans_1548.jpg,regular,LightTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2685780
롱 와이드 부츠컷 데님_리오더 (2colors)_ RMTJC37G11,Musinsa_Jeans_1549.jpg,etc,LightTone,one,etc,"59,900",https://www.musinsa.com/app/goods/2685779
부츠컷 데님_리오더 (1color)_ RMTJC38G01,Musinsa_Jeans_1550.jpg,regular,LightTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2685778
스트레이트 데님_리오더 (2colors)_ RMTJC38G02,Musinsa_Jeans_1551.jpg,wide,LightTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2685777
변형 부츠컷 데님 (2colors)_ RMTJC38G11,Musinsa_Jeans_1552.jpg,butcut,DeepTone,one,nondamage,"59,900",https://www.musinsa.com/app/goods/2685775
롱 부츠컷 데님 (1color)_ RMTJC38G99,Musinsa_Jeans_1553.jpg,etc,LightTone,brush,nondamage,"59,900",https://www.musinsa.com/app/goods/2685774
77MWZ 브로큰트윌 데님 팬츠,Musinsa_Jeans_1554.jpg,etc,DeepTone,one,nondamage,"119,000",https://www.musinsa.com/app/goods/2684781
13MWZ 브로큰트윌 데님 팬츠,Musinsa_Jeans_1555.jpg,wide,DeepTone,one,nondamage,"119,000",https://www.musinsa.com/app/goods/2684780
11MWZ 브로큰트윌 데님 팬츠,Musinsa_Jeans_1556.jpg,regular,MiddleTone,one,damage,"119,000",https://www.musinsa.com/app/goods/2684779
셀비지 턴업 스트레이트 진_SPTJC38C42,Musinsa_Jeans_1557.jpg,regular,DeepTone,one,nondamage,"49,900",https://www.musinsa.com/app/goods/2684455
에어로 쿨 타니 K25 아이스 블루,Musinsa_Jeans_1558.jpg,regular,LightTone,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2684054
제이드 쿨 하트 K21 라이트 블루,Musinsa_Jeans_1559.jpg,etc,LightTone,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2684053
Vertical Deep One Tuck Banding Pants [Black],Musinsa_Jeans_1560.jpg,wide,DeepTone,one,nondamage,"45,000",https://www.musinsa.com/app/goods/2680332
Vertical Deep One Tuck Banding Pants [Indigo],Musinsa_Jeans_1561.jpg,wide,DeepTone,one,nondamage,"45,000",https://www.musinsa.com/app/goods/2680331
스트라이프 뉴트로 핏 데님 스트라이프 블랙,Musinsa_Jeans_1562.jpg,etc,DeepTone,brush,nondamage,"169,000",https://www.musinsa.com/app/goods/2683543
브루클린 뉴트로 와이드 워시드 데님 뉴트로 블랙,Musinsa_Jeans_1563.jpg,wide,etc,etc,nondamage,"149,000",https://www.musinsa.com/app/goods/2683542
카마로 벨티드 로우 데님 그레이 인디고,Musinsa_Jeans_1564.jpg,wide,DeepTone,one,nondamage,"159,000",https://www.musinsa.com/app/goods/2683541
프리미엄 퍼티그 데님 팬츠(인디고 로우),Musinsa_Jeans_1565.jpg,etc,DeepTone,one,nondamage,"109,000",https://www.musinsa.com/app/goods/2683215
Natural Wide Denim Pants,Musinsa_Jeans_1566.jpg,wide,DeepTone,one,nondamage,"62,000",https://www.musinsa.com/app/goods/2682582
Side Slit Denim Pants (Blue),Musinsa_Jeans_1567.jpg,regular,DeepTone,one,nondamage,"64,000",https://www.musinsa.com/app/goods/2682466
Regular Fit Denim Pants (Blue),Musinsa_Jeans_1568.jpg,regular,MiddleTone,one,nondamage,"64,000",https://www.musinsa.com/app/goods/2682458
그레이 워싱 데님 팬츠_세미와이드핏 (262721EP33),Musinsa_Jeans_1569.jpg,wide,DeepTone,one,nondamage,"49,900",https://www.musinsa.com/app/goods/2681938
세미 부츠컷 데님 팬츠,Musinsa_Jeans_1570.jpg,skinny,DeepTone,one,nondamage,"158,000",https://www.musinsa.com/app/goods/2681542
Color Dyeing Jeans_light yellow,Musinsa_Jeans_1571.jpg,regular,LightTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2681535
Color Dyeing Jeans_khaki,Musinsa_Jeans_1572.jpg,etc,LightTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2681534
ICE BLUE SEMI WIDE,Musinsa_Jeans_1573.jpg,wide,LightTone,one,nondamage,"69,000",https://www.musinsa.com/app/goods/2376309
롤업 와이드 데님 팬츠,Musinsa_Jeans_1574.jpg,wide,LightTone,one,nondamage,"168,000",https://www.musinsa.com/app/goods/2681452
조인트 데미지 세미 배기핏 데님 팬츠 MJ09SD403FJJ,Musinsa_Jeans_1575.jpg,butcut,MiddleTone,one,damage,"79,000",https://www.musinsa.com/app/goods/2681062
로우 프로 진_A0964-0013,Musinsa_Jeans_1576.jpg,regular,DeepTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2680988
551Z 어텐틱 스트레이트 진_24767-0049,Musinsa_Jeans_1577.jpg,regular,etc,one,nondamage,"159,000",https://www.musinsa.com/app/goods/2680857
514™ 스트레이트 핏 진_00514-1620,Musinsa_Jeans_1578.jpg,etc,MiddleTone,one,nondamage,"89,000",https://www.musinsa.com/app/goods/2680851
스톤 블랙 워시 진,Musinsa_Jeans_1579.jpg,regular,DeepTone,brush,nondamage,"149,000",https://www.musinsa.com/app/goods/2680696
커브드 데저트 플라워 진 - M,Musinsa_Jeans_1580.jpg,regular,etc,brush,nondamage,"159,000",https://www.musinsa.com/app/goods/2680687
클라우드 워시 진 - M,Musinsa_Jeans_1581.jpg,etc,LightTone,one,nondamage,"159,000",https://www.musinsa.com/app/goods/2680682
커브드 와이드 블랙 진,Musinsa_Jeans_1582.jpg,wide,DeepTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2680678
뉴트로 워시 진 - M,Musinsa_Jeans_1583.jpg,regular,DeepTone,brush,nondamage,"149,000",https://www.musinsa.com/app/goods/2680662
생지 그레이 진,Musinsa_Jeans_1584.jpg,wide,DeepTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2680659
스트레이트 우디 진,Musinsa_Jeans_1585.jpg,wide,DeepTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2680652
여성용 데님 팬츠 PA021GW,Musinsa_Jeans_1586.jpg,wide,etc,etc,nondamage,"119,000",https://www.musinsa.com/app/goods/2680632
남녀공용 그라데이션 데님 팬츠 PA025GU,Musinsa_Jeans_1587.jpg,etc,DeepTone,brush,nondamage,"129,000",https://www.musinsa.com/app/goods/2680626
남녀공용 그라데이션 데님 팬츠 PA025GU,Musinsa_Jeans_1588.jpg,etc,DeepTone,brush,nondamage,"129,000",https://www.musinsa.com/app/goods/2680625
우먼 - 부츠컷 딥 블루 워시 진  (논텐션),Musinsa_Jeans_1589.jpg,wide,DeepTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2680527
우먼 - 부츠컷 인디고 워시 진 (텐션),Musinsa_Jeans_1590.jpg,etc,DeepTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2680524
우먼 - 벌룬 생지 데님,Musinsa_Jeans_1591.jpg,wide,DeepTone,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2680390
우먼 - 벌룬 커팅 라이트 블루 워시 진,Musinsa_Jeans_1592.jpg,wide,LightTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2680388
Wide Vertical Clean Denim Pants [Black],Musinsa_Jeans_1593.jpg,wide,DeepTone,one,damage,"55,000",https://www.musinsa.com/app/goods/2680376
우먼 - 룬 커팅 미드 블루 워시 진,Musinsa_Jeans_1594.jpg,wide,DeepTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2680375
Wide Vertical Clean Denim Pants [Indigo],Musinsa_Jeans_1595.jpg,wide,DeepTone,one,nondamage,"55,000",https://www.musinsa.com/app/goods/2680374
우먼 - 커브드 데저트 플라워 진,Musinsa_Jeans_1596.jpg,regular,etc,brush,nondamage,"149,000",https://www.musinsa.com/app/goods/2680358
우먼 - 오일 그레이 워시 진,Musinsa_Jeans_1597.jpg,etc,DeepTone,one,nondamage,"149,000",https://www.musinsa.com/app/goods/2680352
Deep One Tuck Recycle Denim Pants [Black],Musinsa_Jeans_1598.jpg,wide,DeepTone,one,etc,"55,000",https://www.musinsa.com/app/goods/2680348
Deep One Tuck Recycle Denim Pants [Indigo],Musinsa_Jeans_1599.jpg,wide,etc,one,damage,"55,000",https://www.musinsa.com/app/goods/2680346
우먼 - 커브드 클라우드 워시 진,Musinsa_Jeans_1600.jpg,wide,LightTone,one,nondamage,"149,000",https://www.musinsa.com/app/goods/2680336
우먼 - 커브드 생지 와이드 진,Musinsa_Jeans_1601.jpg,wide,DeepTone,one,nondamage,"129,000",https://www.musinsa.com/app/goods/2680330
우먼 - 뉴트로 워시 진,Musinsa_Jeans_1602.jpg,regular,DeepTone,brush,nondamage,"139,000",https://www.musinsa.com/app/goods/2680328
우먼 - 페일 그레이 워시 진,Musinsa_Jeans_1603.jpg,etc,DeepTone,one,nondamage,"139,000",https://www.musinsa.com/app/goods/2680319
Two Tuck Clean Denim Half Banding Pants [Black],Musinsa_Jeans_1604.jpg,wide,DeepTone,one,damage,"59,000",https://www.musinsa.com/app/goods/2680315
Two Tuck Clean Denim Half Banding Pants [Indigo],Musinsa_Jeans_1605.jpg,wide,etc,one,nondamage,"59,000",https://www.musinsa.com/app/goods/2680314
Two Tuck Clean Denim Half Banding Pants [Brown],Musinsa_Jeans_1606.jpg,wide,MiddleTone,one,nondamage,"59,000",https://www.musinsa.com/app/goods/2680313
Wide Clean Denim Pants [Black],Musinsa_Jeans_1607.jpg,wide,DeepTone,one,nondamage,"49,000",https://www.musinsa.com/app/goods/2680295
Wide Clean Denim Pants [Indigo],Musinsa_Jeans_1608.jpg,wide,DeepTone,one,nondamage,"49,000",https://www.musinsa.com/app/goods/2680294
Wide Clean Denim Pants [Brown],Musinsa_Jeans_1609.jpg,wide,etc,one,damage,"49,000",https://www.musinsa.com/app/goods/2680293
남 블루블랙 바디핏 37.5 기능성 데님 J321634 1BJ,Musinsa_Jeans_1610.jpg,skinny,DeepTone,brush,nondamage,"249,000",https://www.musinsa.com/app/goods/2680199
남 다크 블루 슬림 스트레이트핏 크롭 데님 J322446 1BJ,Musinsa_Jeans_1611.jpg,skinny,DeepTone,brush,nondamage,"139,000",https://www.musinsa.com/app/goods/2680194
Steady Balloon Snap Pants Dark Indigo,Musinsa_Jeans_1612.jpg,wide,DeepTone,one,nondamage,"99,000",https://www.musinsa.com/app/goods/2679901
여성 90S 하이 라이즈 디스트로이 루즈 데님 팬츠 - 빈티지 플라야 / 1413WHRLVINTPLDEST,Musinsa_Jeans_1613.jpg,regular,LightTone,brush,damage,"390,000",https://www.musinsa.com/app/goods/2633495
여성 70S 컴포트 스트레치 스트레이트 데님 팬츠 - 워시드 테라코타 / 1933W7STRTWSHDTRRCTA,Musinsa_Jeans_1614.jpg,regular,MiddleTone,one,nondamage,"300,000",https://www.musinsa.com/app/goods/2633494
여성) 슬림 보이프렌드 데님_MSC5DP2905,Musinsa_Jeans_1615.jpg,skinny,etc,one,nondamage,"49,900",https://www.musinsa.com/app/goods/2679598
22FW 쿨가이 블랙 워싱진 S74LB1184,Musinsa_Jeans_1616.jpg,skinny,DeepTone,brush,damage,"642,000",https://www.musinsa.com/app/goods/2679566
501® 오리지널 핏 진(Made in USA)_00501-3288,Musinsa_Jeans_1617.jpg,etc,etc,brush,nondamage,"199,000",https://www.musinsa.com/app/goods/2679202
501® 오리지널 핏 진(Made in USA)_00501-2546,Musinsa_Jeans_1618.jpg,regular,DeepTone,one,nondamage,"249,000",https://www.musinsa.com/app/goods/2679199
501® 오리지널 핏 진(Made in USA)_00501-2453,Musinsa_Jeans_1619.jpg,etc,DeepTone,brush,nondamage,"199,000",https://www.musinsa.com/app/goods/2679196
비비디 베이직 컷아웃 오버핏 데님 팬츠 (라이트 블루),Musinsa_Jeans_1620.jpg,regular,LightTone,one,nondamage,"88,000",https://www.musinsa.com/app/goods/2678885
비비디 베이직 컷아웃 오버핏 데님 팬츠 (그레이),Musinsa_Jeans_1621.jpg,regular,LightTone,brush,damage,"88,000",https://www.musinsa.com/app/goods/2678879
[WOMAN]생지와이드데님팬츠 MWDP6203,Musinsa_Jeans_1622.jpg,etc,DeepTone,one,nondamage,"79,900",https://www.musinsa.com/app/goods/2677599
